ENTRY	STOICHIOMETRY	GENE NAMES	PROTEIN NAME	UNIPROT NOTE
Q0K710	1	proA H16_A3136	Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase) (GSA dehydrogenase)	[MISSING]
Q0K8Z6	1	ppx H16_A2436	Exopolyphosphatase (EC 3.6.1.11)	[MISSING]
Q0KA33	1	ppsA H16_A2038	Phosphoenolpyruvate synthase (PEP synthase) (EC 2.7.9.2) (Pyruvate, water dikinase)	[MISSING]
Q0K7M4	4	ppc H16_A2921	Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31)	SUBUNIT: Homotetramer. {ECO:0000256|HAMAP-Rule:MF_00595}.
Q0KDM7	6	ppa H16_A0746	Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)	SUBUNIT: Homohexamer. {ECO:0000256|HAMAP-Rule:MF_00209}.
Q0K3T9	1	poxR H16_B0538	Activator of phenol-degradative genes,PspF-family (EC 3.6.1.-)	[MISSING]
Q0K3T3	1	poxF H16_B0544	Phenol hydroxylase P5 protein (EC 1.14.13.7)	[MISSING]
Q0K3T4	1	poxE H16_B0543	Phenol hydroxylase P4 protein (EC 1.14.13.7)	[MISSING]
Q0K3T5	1	poxD H16_B0542	Phenol hydroxylase P3 protein (EC 1.14.13.7)	[MISSING]
Q0K3T6	1	poxC H16_B0541	Phenol hydroxylase P2 protein (EC 1.14.13.7)	[MISSING]
Q0K3T7	1	poxB H16_B0540	Phenol hydroxylase P1 protein (EC 1.14.13.7)	[MISSING]
Q0K3T8	1	poxA H16_B0539	Phenol hydroxylase P0 protein (EC 1.14.13.7)	[MISSING]
Q0K063	1	potA H16_B1829	Spermidine/putrescine import ATP-binding protein PotA (EC 7.6.2.11)	SUBUNIT: The complex is composed of two ATP-binding proteins (PotA), two transmembrane proteins (PotB and PotC) and a solute-binding protein (PotD). {ECO:0000256|RuleBase:RU364083, ECO:0000256|SAAS:SAAS00083151}.
Q0K415	1	potA H16_B0462	Spermidine/putrescine import ATP-binding protein PotA (EC 7.6.2.11)	SUBUNIT: The complex is composed of two ATP-binding proteins (PotA), two transmembrane proteins (PotB and PotC) and a solute-binding protein (PotD). {ECO:0000256|RuleBase:RU364083, ECO:0000256|SAAS:SAAS00083151}.
Q0JYV6	1	pobA H16_B2286	p-Hydroxybenzoate hydroxylase, FAD dependent monooxygenase (EC 1.14.13.2)	[MISSING]
Q0K0H5	1	pntB4 H16_B1714	NAD(P) transhydrogenase subunit beta (EC 7.1.1.1) (Nicotinamide nucleotide transhydrogenase subunit beta)	[MISSING]
Q0K715	1	pntB3 H16_A3131	NAD(P) transhydrogenase subunit beta (EC 7.1.1.1) (Nicotinamide nucleotide transhydrogenase subunit beta)	[MISSING]
Q0KC65	1	pntB2 H16_A1266	NAD(P) transhydrogenase subunit beta (EC 7.1.1.1) (Nicotinamide nucleotide transhydrogenase subunit beta)	[MISSING]
Q0KDC2	1	pntB1 H16_A0852	NAD(P) transhydrogenase subunit beta (EC 7.1.1.1) (Nicotinamide nucleotide transhydrogenase subunit beta)	[MISSING]
Q0K716	1	pntAb3 H16_A3130	NAD(P) transhydrogenase subunit alpha 2 (EC 1.6.1.2)	[MISSING]
Q0KC66	1	pntAb2 H16_A1265	NAD(P) transhydrogenase subunit alpha 2 (EC 1.6.1.2)	[MISSING]
Q0KDC3	1	pntAb1 H16_A0851	NAD(P) transhydrogenase subunit alpha 2 (EC 1.6.1.2)	[MISSING]
Q0K718	1	pntAa3 H16_A3128	NAD(P) transhydrogenase subunit alpha 1 (EC 1.6.1.2)	[MISSING]
Q0KC67	1	pntAa2 H16_A1264	NAD(P) transhydrogenase subunit alpha 1 (EC 1.6.1.2)	[MISSING]
Q0KDC4	1	pntAa1 H16_A0850	NAD(P) transhydrogenase subunit alpha 1 (EC 1.6.1.2)	[MISSING]
Q0K0H4	1	pntA4 H16_B1715	NAD(P) transhydrogenase subunit alpha (EC 7.1.1.1)	[MISSING]
Q0K8J9	1	pncB H16_A2589	Nicotinate phosphoribosyltransferase (NAPRTase) (EC 6.3.4.21)	[MISSING]
Q0KBG2	1	pncA H16_A1527	Bifunctional Pyrazinamidase/Nicotinamidase (EC 3.5.1.19)	[MISSING]
Q0K7N4	1	plsC2 H16_A2911	1-Acylglycerol-3-phosphate O-acyltransferase (EC 2.3.1.51)	[MISSING]
Q0KEA2	1	plsC1 H16_A0519	1-Acylglycerol-3-phosphate O-acyltransferase (EC 2.3.1.51)	[MISSING]
Q0K217	1	plcN4 H16_B1166	Phospholipase C (EC 3.1.4.3)	[MISSING]
Q0K2B6	1	plcN3 H16_B1067	Phospholipase C (EC 3.1.4.3)	[MISSING]
Q0K3U3	1	plcN2 H16_B0534	Phospholipase C (EC 3.1.4.3)	[MISSING]
Q0K868	1	plcN1 H16_A2724	Phospholipase C (EC 3.1.4.3)	[MISSING]
Q0K4A2	1	pimD H16_B0372	Pimeloyl-CoA dehydrogenase (Small subunit) (EC 1.3.1.62)	[MISSING]
Q0K4A3	1	pimC H16_B0371	Pimeloyl-CoA dehydrogenase (Large subunit) (EC 1.3.1.62)	[MISSING]
Q0K6Q2	1	phy H16_A3244	Prolyl 4-hydroxylase alpha subunit (EC 1.14.11.2)	[MISSING]
Q0K2Z0	1	phoD H16_B0842	Phosphodiesterase/alkaline phosphatase D (EC 3.1.3.1)	[MISSING]
Q0K1P2	1	phnT H16_B1292	Acetyltransferase (GNAT) family (EC 2.3.1.-)	[MISSING]
Q0K1P3	1	phnN H16_B1291	Ribose 1,5-bisphosphate phosphokinase PhnN (EC 2.7.4.23) (Ribose 1,5-bisphosphokinase)	[MISSING]
Q0K5I6	1	phhA H16_A3678	Phenylalanine 4-monooxygenase (EC 1.14.16.1)	[MISSING]
Q0KBY8	1	pheT H16_A1344	Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS)	SUBUNIT: Tetramer of two alpha and two beta subunits. {ECO:0000256|HAMAP-Rule:MF_00283, ECO:0000256|SAAS:SAAS01133281}.
Q0KBY9	1	pheS H16_A1343	Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)	SUBUNIT: Tetramer of two alpha and two beta subunits. {ECO:0000255|HAMAP-Rule:MF_00281}.
Q0KDI2	1	pheA H16_A0792	Prephenate dehydratase, Chorismate mutase (EC 5.4.99.5)	[MISSING]
Q0JYJ1	1	phaZ7 H16_B2401	Poly(3-hydroxybutyrate) depolymerase (EC 3.1.1.75)	[MISSING]
Q0JZG9	1	phaZ6 H16_B2073	Poly(3-hydroxybutyrate) depolymerase (EC 3.1.1.75)	[MISSING]
Q0K2G9	1	phaZ5 H16_B1014	Intracellular poly(3-hydroxybutyrate) depolymerase (EC 3.1.1.75)	[MISSING]
Q0K4D5	1	phaZ3 H16_B0339	Intracellular poly(3-hydroxybutyrate) depolymerase (EC 3.1.1.75)	[MISSING]
Q0K9H3	1	phaZ2 phaY1 H16_A2251	D-(-)-3-hydroxybutyrate oligomer hydrolase (3HB-oligomer hydrolase) (3HBOH) (EC 3.1.1.22) (Intracellular 3HB-oligomer hydrolase) (i3HBOH)	[MISSING]
Q0K7T2	1	phaZ2 H16_A2862	Intracellular poly(3-hydroxybutyrate) depolymerase (EC 3.1.1.75)	[MISSING]
Q0KCI0	1	phaZ1 H16_A1150	Intracellular poly(3-hydroxybutyrate) depolymerase (EC 3.1.1.75)	[MISSING]
Q0KA68	1	phaC2 H16_A2003	Poly(3-hydroxybutyrate) polymerase (EC 2.3.1.-)	[MISSING]
P23608	1	phaC phbC H16_A1437	Poly(3-hydroxyalkanoate) polymerase subunit PhaC (PHA polymerase) (EC 2.3.1.-) (PHB synthase subunit PhaC) (Poly(3-hydroxybutyrate) polymerase subunit PhaC) (PHB polymerase) (Poly-beta-hydroxybutyrate polymerase) (Polyhydroxyalkanoate synthase subunit PhaC) (PHA synthase)	SUBUNIT: Monomer. {ECO:0000305|PubMed:2670936}.
Q0K9Q3	1	phaB3 H16_A2171	Acetoacetyl-CoA reductase (EC 1.1.1.36)	[MISSING]
Q0KA69	1	phaB2 H16_A2002	Acetoacetyl-CoA reductase (EC 1.1.1.36)	[MISSING]
P14697	4	phaB phbB H16_A1439	Acetoacetyl-CoA reductase (EC 1.1.1.36)	SUBUNIT: Homotetramer. {ECO:0000269|PubMed:23913421, ECO:0000269|PubMed:24211201}.
P14611	4	phaA phbA H16_A1438	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase) (Beta-ketothiolase)	SUBUNIT: Homotetramer. {ECO:0000269|PubMed:25152395, ECO:0000269|PubMed:4198758}.
Q0KDK7	1	pgpB H16_A0767	Putative membrane-associated phospholipid phosphatase, PAP2 superfamily (EC 3.1.3.2)	[MISSING]
Q0K6Z1	1	pgpA H16_A3155	Phosphatidylglycerophosphatase A (EC 3.1.3.27) (Phosphatidylglycerolphosphate phosphatase A)	[MISSING]
Q0JY27	1	pgl H16_B2565	6-phosphogluconolactonase (6PGL) (EC 3.1.1.31)	[MISSING]
Q0KE56	1	pgk H16_A0566	Phosphoglycerate kinase (EC 2.7.2.3)	SUBUNIT: Monomer. {ECO:0000256|HAMAP-Rule:MF_00145, ECO:0000256|SAAS:SAAS00041091}.
Q0K135	1	pgi pgi2 H16_B1502	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	[MISSING]
Q0KBI7	1	pgi pgi1 H16_A1502	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	[MISSING]
Q0KEC8	1	pgam2 H16_A0493	Phosphoglycerate mutase 2 protein (EC 5.4.2.1)	[MISSING]
Q0K6G5	1	pfs H16_A3337	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	[MISSING]
Q0KCX9	1	pepN H16_A1000	Alanyl aminopeptidase N (EC 3.4.11.2)	[MISSING]
Q0K5F4	1	pepck pckG H16_A3711	Phosphoenolpyruvate carboxykinase [GTP] (PEP carboxykinase) (PEPCK) (EC 4.1.1.32) (GTP-dependent phosphoenolpyruvate carboxykinase) (GTP-PEPCK)	SUBUNIT: Monomer. {ECO:0000256|HAMAP-Rule:MF_00452}.
Q0K8N6	1	pdxJ H16_A2552	Pyridoxine 5'-phosphate synthase (PNP synthase) (EC 2.6.99.2)	SUBUNIT: Homooctamer; tetramer of dimers. {ECO:0000255|HAMAP-Rule:MF_00279}.
Q0K7Z0	2	pdxH H16_A2802	Pyridoxine/pyridoxamine 5'-phosphate oxidase (EC 1.4.3.5) (PNP/PMP oxidase) (PNPOx) (Pyridoxal 5'-phosphate synthase)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_01629}.
Q0K4F5	2	pdxA2 H16_B0319	D-threonate 4-phosphate dehydrogenase (EC 1.1.1.408)	SUBUNIT: Homodimer. {ECO:0000250|UniProtKB:P58718}.
Q0K4Q7	1	pdxA2 H16_B0216	4-Hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)	[MISSING]
Q0KEA8	2	pdxA pdxA1 H16_A0513	4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262) (4-(phosphohydroxy)-L-threonine dehydrogenase)	SUBUNIT: Homodimer. {ECO:0000256|HAMAP-Rule:MF_00536, ECO:0000256|SAAS:SAAS00956582}.
Q0KBV8	1	pdhL H16_A1377	Dihydrolipoyl dehydrogenase (EC 1.8.1.4)	[MISSING]
Q59098	1	pdhB H16_A1375	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12) (Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex) (E2)	SUBUNIT: Forms a 24-polypeptide structural core with octahedral symmetry.
Q0KAV1	2	pdhA2 H16_A1753	Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	SUBUNIT: Homodimer. {ECO:0000256|SAAS:SAAS01133305}.
Q59097	2	pdhA H16_A1374	Pyruvate dehydrogenase E1 component (PDH E1 component) (EC 1.2.4.1)	SUBUNIT: Homodimer. Part of the PDH complex, consisting of multiple copies of pyruvate dehydrogenase (E1), dihydrolipoamide acetyltransferase (E2) and lipoamide dehydrogenase (E3). {ECO:0000250}.
Q0K874	1	pct H16_A2718	Acetate CoA-transferase YdiF (EC 2.8.3.8)	[MISSING]
Q0K2L3	1	pcpE H16_B0970	2-Chloromaleylacetate/maleylacetate reductase (EC 1.3.1.32)	[MISSING]
Q0K2L5	1	pcpA H16_B0968	6-Chlorohydroxyquinol-1,2-dioxygenase (EC 1.13.11.-)	[MISSING]
Q0K9T0	1	pccB H16_A2144	Propionyl-CoA carboxylase beta chain (EC 6.4.1.3)	[MISSING]
Q0K4S4	1	pcaJ H16_B0199	3-Oxoadipate CoA-transferase subunit B (EC 2.8.3.6)	[MISSING]
Q0K4S5	1	pcaI H16_B0198	3-Oxoadipate CoA-transferase subunit A (EC 2.8.3.6)	[MISSING]
Q0KDZ0	1	pcaH2 H16_A0633	Protocatechuate 3,4-dioxygenase beta subunit (EC 1.13.11.-)	[MISSING]
Q0JYV1	1	pcaH1 H16_B2291	Protocatechuate 3,4-dioxygenase beta chain (EC 1.13.11.3)	[MISSING]
Q0JYV2	1	pcaG H16_B2290	Protocatechuate 3,4-dioxygenase alpha chain (EC 1.13.11.3)	[MISSING]
Q0K4S3	1	pcaF H16_B0200	Beta-ketoadipyl CoA thiolase (EC 2.3.1.16)	[MISSING]
Q0JYV4	1	pcaCD H16_B2288	3-Oxoadipate enol-lactone hydrolase/4-carboxymuconolactone decarboxylase (EC 4.1.1.44)	[MISSING]
Q0K907	1	pcaB2 H16_A2422	3-Carboxy-cis,cis-muconate cyclo-isomerase (EC 5.5.1.2)	[MISSING]
Q0JYV3	1	pcaB1 H16_B2289	3-Carboxy-cis,cis-muconate cyclo-isomerase (EC 5.5.1.2)	[MISSING]
Q0K5S7	1	pat H16_A3586	Phosphinothricin N-acetyltransferase (EC 2.3.1.-)	[MISSING]
Q0K5L8	1	parA2 H16_A3646	ATPase involved in chromosome partitioning (EC 3.6.1.-)	[MISSING]
Q9ZHI5	1	panD H16_A3129	Aspartate 1-decarboxylase (EC 4.1.1.11) (Aspartate alpha-decarboxylase) [Cleaved into: Aspartate 1-decarboxylase beta chain; Aspartate 1-decarboxylase alpha chain]	SUBUNIT: Heterooctamer of four alpha and four beta subunits. {ECO:0000255|HAMAP-Rule:MF_00446}.
Q0K7I6	2	panC H16_A2959	Pantothenate synthetase (PS) (EC 6.3.2.1) (Pantoate--beta-alanine ligase) (Pantoate-activating enzyme)	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_00158}.
Q0K762	1	panB H16_A3084	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11) (Ketopantoate hydroxymethyltransferase) (KPHMT)	SUBUNIT: Homodecamer; pentamer of dimers. {ECO:0000255|HAMAP-Rule:MF_00156}.
Q0K1H8	1	paaL2 H16_B1357	Phenylacetate-coenzyme A ligase (EC 6.2.1.30) (Phenylacetyl-CoA ligase)	[MISSING]
Q0K6I9	1	paaL1 H16_A3313	Phenylacetate-coenzyme A ligase (EC 6.2.1.30) (Phenylacetyl-CoA ligase)	[MISSING]
Q0K1H7	1	paaK2 H16_B1358	Phenylacetic acid degradation protein K,phenylacetaldehyde dehydrogenase (EC 1.2.1.39)	[MISSING]
Q0KCM8	1	paaH2 H16_A1102	3-Hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	[MISSING]
Q0KEY8	1	paaH1 H16_A0282	3-Hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)	[MISSING]
Q0KEJ3	1	otsB H16_A0428	Trehalose 6-phosphate phosphatase (EC 3.1.3.12)	[MISSING]
Q0KBD1	1	otnI hyi1 H16_A1558	2-oxo-tetronate isomerase (EC 5.3.1.35) (2-dehydrotetronate isomerase)	[MISSING]
P52992	1	odhL H16_A2323	Dihydrolipoyl dehydrogenase (EC 1.8.1.4) (Dihydrolipoamide dehydrogenase) (E3 component of 2-oxoglutarate dehydrogenase complex)	[MISSING]
Q59106	2	odhA H16_A2325	2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2) (Alpha-ketoglutarate dehydrogenase)	SUBUNIT: Homodimer. Part of the 2-oxoglutarate dehydrogenase (OGDH) complex composed of E1 (2-oxoglutarate dehydrogenase), E2 (dihydrolipoamide succinyltransferase) and E3 (dihydrolipoamide dehydrogenase); the complex contains multiple copies of the three enzymatic components (E1, E2 and E3). {ECO:0000250|UniProtKB:P0AFG3}.
Q0K6P6	1	obg H16_A3250	GTPase Obg (EC 3.6.5.-) (GTP-binding protein Obg)	SUBUNIT: Monomer. {ECO:0000255|HAMAP-Rule:MF_01454}.
Q0KCR7	1	nuoN H16_A1063	NADH-quinone oxidoreductase subunit N (EC 7.1.1.-) (NADH dehydrogenase I subunit N) (NDH-1 subunit N)	SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000256|HAMAP-Rule:MF_00445}.
Q0KCR8	1	nuoM H16_A1062	NADH dehydrogenase chain M (EC 1.6.5.3)	[MISSING]
Q0KCR9	1	nuoL H16_A1061	NADH dehydrogenase chain L (EC 1.6.5.3)	[MISSING]
Q0KCS0	1	nuoK H16_A1060	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01456}.
Q0KCS1	1	nuoJ H16_A1059	NADH-quinone oxidoreductase subunit J (EC 7.1.1.-)	[MISSING]
Q0KCS2	1	nuoI H16_A1058	NADH-quinone oxidoreductase subunit I (EC 7.1.1.-) (NADH dehydrogenase I subunit I) (NDH-1 subunit I)	SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01351}.
Q0KCS3	1	nuoH H16_A1057	NADH-quinone oxidoreductase subunit H (EC 7.1.1.-) (NADH dehydrogenase I subunit H) (NDH-1 subunit H)	SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01350}.
Q0KCS4	1	nuoG H16_A1056	NADH-quinone oxidoreductase (EC 7.1.1.-)	[MISSING]
Q0KCS5	1	nuoF H16_A1055	NADH-quinone oxidoreductase subunit F (EC 7.1.1.-)	[MISSING]
Q0KCS6	1	nuoE H16_A1054	NADH dehydrogenase chain E (EC 1.6.5.3)	[MISSING]
Q0KCS7	1	nuoD H16_A1053	NADH-quinone oxidoreductase subunit D (EC 7.1.1.-) (NADH dehydrogenase I subunit D) (NDH-1 subunit D)	SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01358}.
Q0KCS8	1	nuoC H16_A1052	NADH-quinone oxidoreductase subunit C (EC 7.1.1.-) (NADH dehydrogenase I subunit C) (NDH-1 subunit C)	SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01357}.
Q0KCS9	1	nuoB H16_A1051	NADH-quinone oxidoreductase subunit B (EC 7.1.1.-) (NADH dehydrogenase I subunit B) (NDH-1 subunit B)	SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoB, C, D, E, F, and G constitute the peripheral sector of the complex. {ECO:0000255|HAMAP-Rule:MF_01356}.
Q0KCT0	1	nuoA H16_A1050	NADH-quinone oxidoreductase subunit A (EC 7.1.1.-) (NADH dehydrogenase I subunit A) (NDH-1 subunit A) (NUO1)	SUBUNIT: NDH-1 is composed of 14 different subunits. Subunits NuoA, H, J, K, L, M, N constitute the membrane sector of the complex. {ECO:0000256|HAMAP-Rule:MF_01394}.
Q0K936	1	nrdJ H16_A2390	Vitamin B12-dependent ribonucleotide reductase (EC 1.17.4.1)	[MISSING]
Q0K6R2	1	nrdB H16_A3234	Ribonucleoside-diphosphate reductase subunit beta (EC 1.17.4.1)	[MISSING]
Q0K6R1	1	nrdA H16_A3235	Ribonucleoside-diphosphate reductase (EC 1.17.4.1)	[MISSING]
Q59105	2	nosZ PHG252	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)	SUBUNIT: Homodimer. {ECO:0000250}.
Q9K4U8	1	norR2 H16_B2325	Nitric oxide reductase transcription regulator NorR2	[MISSING]
Q0JYR9	1	norB2 H16_B2323	Nitric oxide reductase qNor type (NorB2) (EC 1.7.99.7)	[MISSING]
Q0KCK5	1	nit H16_A1125	Nitrilase (EC 3.5.5.1)	[MISSING]
Q0JYW5	1	nirS H16_B2277	Cytochrome cd1 nitrite reductase (NirS) (EC 1.7.2.1)	[MISSING]
Q0JYV7	1	nirE H16_B2285	Uroporphyrin-III C-methyltransferase (EC 2.1.1.107)	[MISSING]
Q0K1U3	1	nhoA H16_B1241	Arylamine N-acetyltransferase (EC 2.3.1.5)	[MISSING]
Q0K958	4	ndk H16_A2368	Nucleoside diphosphate kinase (NDK) (NDP kinase) (EC 2.7.4.6) (Nucleoside-2-P kinase)	SUBUNIT: Homotetramer. {ECO:0000255|HAMAP-Rule:MF_00451}.
Q0K354	1	nasE H16_B0778	Nitrite reductase, NAD(P)H-dependent,Ferredoxinsubunit (EC 1.7.1.4)	[MISSING]
Q0K353	1	nasD H16_B0779	Nitrite reductase, NAD(P)H-dependent, large subunit (EC 1.7.1.4)	[MISSING]
Q0JYX5	1	narJ2 H16_B2267	Respiratory nitrate reductase delta chain (NarJ) (EC 1.7.99.4)	[MISSING]
Q0JYX4	1	narI2 H16_B2268	Respiratory nitrate reductase gamma chain (NarI) (EC 1.7.99.4)	[MISSING]
Q0JYX6	1	narH2 H16_B2266	Respiratory nitrate reductase beta chain (NarH) (EC 1.7.99.4)	[MISSING]
Q0JYX7	1	narG2 H16_B2265	Respiratory nitrate reductase alpha chain (NarG) (EC 1.7.99.4)	[MISSING]
Q0KB57	1	nagH H16_A1632	Salicylate-5-hydroxylase small oxygenase component (EC 1.14.12.-)	[MISSING]
Q0KEV5	1	nagB H16_A0315	Glucosamine-6-phosphate deaminase (EC 3.5.99.6)	[MISSING]
Q0KEV6	1	nagA H16_A0314	N-Acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)	[MISSING]
Q0KCJ8	1	nadK H16_A1132	NAD kinase (EC 2.7.1.23) (ATP-dependent NAD kinase)	[MISSING]
Q0KDM4	1	nadE H16_A0749	Glutamine-dependent NAD(+) synthetase (EC 6.3.5.1) (NAD(+) synthase [glutamine-hydrolyzing])	[MISSING]
Q0KD62	1	nadD H16_A0913	Probable nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) (Deamido-NAD(+) diphosphorylase) (Deamido-NAD(+) pyrophosphorylase) (Nicotinate mononucleotide adenylyltransferase) (NaMN adenylyltransferase)	[MISSING]
Q0K7A9	1	nadC H16_A3037	Quinolinate phosphoribosyl transferase (EC 2.4.2.19)	[MISSING]
Q0K7B0	1	nadB H16_A3036	L-aspartate oxidase (EC 1.4.3.16)	[MISSING]
Q0K7A8	2	nadA H16_A3038	Quinolinate synthase A (EC 2.5.1.72)	SUBUNIT: Homodimer. {ECO:0000256|HAMAP-Rule:MF_00567, ECO:0000256|SAAS:SAAS00883478}.
Q0KC96	1	mvaB H16_A1235	Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)	[MISSING]
Q0K8Q5	1	murI H16_A2529	Glutamate racemase (EC 5.1.1.3)	[MISSING]
Q0K6M4	1	murG H16_A3273	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227) (Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase)	[MISSING]
Q0K6M0	1	murF H16_A3277	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10) (D-alanyl-D-alanine-adding enzyme)	[MISSING]
Q0K6L9	1	murE H16_A3278	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13) (Meso-A2pm-adding enzyme) (Meso-diaminopimelate-adding enzyme) (UDP-MurNAc-L-Ala-D-Glu:meso-diaminopimelate ligase) (UDP-MurNAc-tripeptide synthetase) (UDP-N-acetylmuramyl-tripeptide synthetase)	[MISSING]
Q0K6M2	1	murD H16_A3275	UDP-N-acetylmuramoylalanine--D-glutamate ligase (EC 6.3.2.9) (D-glutamic acid-adding enzyme) (UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase)	[MISSING]
Q0K6X9	1	murC1 mpl H16_A3167	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase (EC 6.3.2.45) (Murein peptide ligase) (UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase)	[MISSING]
Q0K6M5	1	murC H16_A3272	UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)	[MISSING]
Q0K785	1	murB H16_A3061	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98) (UDP-N-acetylmuramate dehydrogenase)	[MISSING]
Q0K685	1	murA H16_A3418	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase) (EPT)	[MISSING]
Q0K7K2	2	mrp H16_A2943	Iron-sulfur cluster carrier protein	SUBUNIT: Homodimer. {ECO:0000256|HAMAP-Rule:MF_02040}.
Q0K6M1	1	mraY H16_A3276	Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) (UDP-MurNAc-pentapeptide phosphotransferase)	[MISSING]
Q0K1Z2	1	mmsA3 H16_B1191	Methylmalonate-semialdehyde dehydrogenase (EC 1.2.1.27)	[MISSING]
Q0K5K0	1	mmsA2 H16_A3664	Methylmalonate-semialdehyde dehydrogenase (EC 1.2.1.27)	[MISSING]
Q0KEZ7	1	mmsA1 H16_A0273	Methylmalonate-semialdehyde dehydrogenase (EC 1.2.1.27)	[MISSING]
Q0K3S6	1	mhpF H16_B0551	Acetaldehyde dehydrogenase 1 (EC 1.2.1.10) (Acetaldehyde dehydrogenase [acetylating] 1)	[MISSING]
Q0K2U8	1	mhpD3 H16_B0884	2-Oxopent-4-enoate hydratase (EC 4.2.1.80)	[MISSING]
Q0KFC6	1	mhpD2 H16_A0143	2-Oxopent-4-enoate hydratase (EC 4.2.1.80)	[MISSING]
Q0K3S9	1	mhpD1 H16_B0548	2-Oxopent-4-enoate hydratase (EC 4.2.1.80)	[MISSING]
Q0KD43	1	mgsA H16_A0932	Methylglyoxal synthase (MGS) (EC 4.2.3.3)	[MISSING]
Q0JZ13	1	metY2 H16_B2229	O-Acetylhomoserine sulfhydrylase (EC 2.5.1.49)	[MISSING]
Q0KC18	1	metY1 H16_A1313	O-Acetylhomoserine sulfhydrylase (EC 2.5.1.49)	[MISSING]
