ENTRY	STOICHIOMETRY	GENE NAMES	PROTEIN NAME	UNIPROT NOTE
P0A9H7	1.0	cfa cdfA b1661 JW1653	Cyclopropane-fatty-acyl-phospholipid synthase (CFA synthase) (Cyclopropane fatty acid synthase) (EC 2.1.1.79)	[MISSING]
P76108	1.0	ydcS b1440 JW1435	Putative ABC transporter periplasmic-binding protein YdcS	[MISSING]
P77795	1.0	ydcT b1441 JW1436	Uncharacterized ABC transporter ATP-binding protein YdcT	[MISSING]
P77156	1.0	ydcU b1442 JW1437	Inner membrane ABC transporter permease protein YdcU	[MISSING]
P0AFR9	1.0	ydcV b1443 JW1438	Inner membrane ABC transporter permease protein YdcV	[MISSING]
P0A790	8.0	panD b0131 JW0127	Aspartate 1-decarboxylase (EC 4.1.1.11) (Aspartate alpha-decarboxylase) [Cleaved into: Aspartate 1-decarboxylase beta chain; Aspartate 1-decarboxylase alpha chain]	SUBUNIT: Heterooctamer of four alpha and four beta subunits (PubMed:9546220). Interacts with PanZ (PubMed:23170229, PubMed:25910242). {ECO:0000269|PubMed:23170229, ECO:0000269|PubMed:25910242, ECO:0000269|PubMed:9546220}.
P31057	10.0	panB b0134 JW0130	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11) (Ketopantoate hydroxymethyltransferase) (KPHMT)	SUBUNIT: Homodecamer; pentamer of dimers. {ECO:0000269|PubMed:12906829, ECO:0000269|PubMed:6463}.
P77667	1.0	sufA ydiC b1684 JW1674	Protein SufA	[MISSING]
P77499	2.0	sufC ynhD b1682 JW1672	Probable ATP-dependent transporter SufC	SUBUNIT: Part of the SufBCD complex that contains SufB, SufC and SufD. Interacts directly with SufB and SufD. {ECO:0000269|PubMed:12554644, ECO:0000269|PubMed:12941942}.
P77522	1.0	sufB ynhE b1683 JW5273	FeS cluster assembly protein SufB	SUBUNIT: Part of the SufBCD complex that contains SufB, SufC and SufD. {ECO:0000269|PubMed:12941942}.
P77689	1.0	sufD ynhC b1681 JW1671	FeS cluster assembly protein SufD	SUBUNIT: Part of the SufBCD complex that contains SufB, SufC and SufD. Can form homodimers. {ECO:0000269|PubMed:12941942, ECO:0000269|PubMed:16021622}.
P04391	3.0	argI b4254 JW4211	Ornithine carbamoyltransferase subunit I (OTCase-1) (EC 2.1.3.3)	SUBUNIT: In E.coli strain K12, trimer of identical or non-identical chains are composed of ArgI (I) and/or ArgF (F) (PubMed:6369246, PubMed:4558857, PubMed:789338). The trimer has the following composition: FFI, FFF, FII, III (PubMed:6369246, PubMed:4558857, PubMed:789338). E.coli strains B and W, which are known to contain only ArgI, produce only a trimer of identical chains (III). {ECO:0000269|PubMed:10747936, ECO:0000269|PubMed:4558857, ECO:0000269|PubMed:6369246, ECO:0000269|PubMed:789338, ECO:0000269|PubMed:9253409, ECO:0000269|PubMed:9275160}.
P60716	2.0	lipA lip b0628 JW0623	Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA)	SUBUNIT: Monomer or homodimer.
P0ABP3	1.0	dcuC b0621 JW0613/JW0616	Anaerobic C4-dicarboxylate transporter DcuC	[MISSING]
P30143	1.0	yaaJ b0007 JW0006	Uncharacterized transporter YaaJ	[MISSING]
P00934	1.0	thrC b0004 JW0003	Threonine synthase (TS) (EC 4.2.3.1)	[MISSING]
P00547	1.0	thrB b0003 JW0002	Homoserine kinase (HK) (HSK) (EC 2.7.1.39)	[MISSING]
P07658	1.0	fdhF b4079 JW4040	Formate dehydrogenase H (EC 1.17.1.9) (EC 1.17.99.7) (Formate dehydrogenase-H subunit alpha) (FDH-H) (Formate-hydrogen-lyase-linked, selenocysteine-containing polypeptide)	SUBUNIT: Consists of two separable enzymatic activities: a formate dehydrogenase component (FDH-H) and hydrogenase-3. {ECO:0000269|PubMed:16830149, ECO:0000269|PubMed:9036855}.
P0AAK7	1.0	nrfC yjcJ b4072 JW4033	Protein NrfC	[MISSING]
P32709	1.0	nrfD yjcK b4073 JW4034	Protein NrfD	[MISSING]
P0ABL1	1.0	nrfB yjcI b4071 JW4032	Cytochrome c-type protein NrfB	[MISSING]
P21345	1.0	gltP b4077 JW4038	Proton/glutamate-aspartate symporter (Glutamate-aspartate carrier protein) (Proton-glutamate-aspartate transport protein)	[MISSING]
P31125	1.0	eamA ydeD b1533 JW5250	Probable amino-acid metabolite efflux pump	[MISSING]
Q59385	1.0	copA atcU f834 ybaR b0484 JW0473	Copper-exporting P-type ATPase (EC 3.6.3.54) (Copper-exporting P-type ATPase A) (Cu(+)-exporting ATPase) (Soluble copper chaperone CopA(Z))	SUBUNIT: Copper-exporting P-type ATPase interacts with apo-periplasmic copper chaperone CusF; when CusF is precharged with copper it binds very little CopA. The periplasmic loops of CopA, especially the first half of loop 1, play a large role in binding to CusF (PubMed:24917681). {ECO:0000269|PubMed:24917681}.
P17445	4.0	betB b0312 JW0304	NAD/NADP-dependent betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)	SUBUNIT: Dimer of dimers. {ECO:0000305|PubMed:2194570}.
P17444	1.0	betA b0311 JW0303	Oxygen-dependent choline dehydrogenase (CDH) (CHD) (EC 1.1.99.1) (Betaine aldehyde dehydrogenase) (BADH) (EC 1.2.1.8)	[MISSING]
P0ABC9	1.0	betT b0314 JW0306	High-affinity choline transport protein	[MISSING]
P0AC96	1.0	gntU b4476 JW5686	Low-affinity gluconate transporter (Gluconate permease) (Gnt-I system)	[MISSING]
P42630	1.0	tdcG yhaP yhaQ b4471 JW5520	L-serine dehydratase TdcG (SDH) (EC 4.3.1.17) (L-serine deaminase)	[MISSING]
Q6BF17	1.0	dgoD yidU b4478 JW5629	D-galactonate dehydratase (GalD) (EC 4.2.1.6)	[MISSING]
P37675	1.0	yiaN b3578 JW5651	2,3-diketo-L-gulonate TRAP transporter large permease protein YiaN	SUBUNIT: The complex comprises the extracytoplasmic solute receptor protein YiaO, and the two transmembrane proteins YiaM and YiaN.
P37676	1.0	yiaO b3579 JW3551	2,3-diketo-L-gulonate-binding periplasmic protein YiaO (2,3-DKG-binding protein) (Extracytoplasmic solute receptor protein YiaO)	SUBUNIT: The complex comprises the extracytoplasmic solute receptor protein YiaO, and the two transmembrane proteins YiaM and YiaN.
P37674	1.0	yiaM b3577 JW3549	2,3-diketo-L-gulonate TRAP transporter small permease protein YiaM	SUBUNIT: The complex comprises the extracytoplasmic solute receptor protein YiaO, and the two transmembrane proteins YiaM and YiaN.
P31120	1.0	glmM mrsA yhbF b3176 JW3143	Phosphoglucosamine mutase (EC 5.4.2.10)	[MISSING]
P0AG03	1.0	ubiX dedF b2311 JW2308	Flavin prenyltransferase UbiX (EC 2.5.1.129)	[MISSING]
P09551	1.0	argT b2310 JW2307	Lysine/arginine/ornithine-binding periplasmic protein (LAO-binding protein)	SUBUNIT: The complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (ArgT). {ECO:0000250}.
P0A9Q5	2.0	accD dedB usg b2316 JW2313	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 6.4.1.2)	SUBUNIT: Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).
P25552	1.0	gppA gpp b3779 JW5603	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase (EC 3.6.1.40) (Guanosine pentaphosphate phosphohydrolase) (pppGpp-5'-phosphohydrolase)	[MISSING]
P32674	1.0	pflD yijL b3951 JW3923	Formate acetyltransferase 2 (EC 2.3.1.54) (Pyruvate formate-lyase 2)	[MISSING]
P77272	1.0	murP yfeV b2429 JW2422	PTS system N-acetylmuramic acid-specific EIIBC component (EIIBC-MurNAc) [Includes: N-acetylmuramic acid-specific phosphotransferase enzyme IIB component (EC 2.7.1.192) (PTS system N-acetylmuramic acid-specific EIIB component); N-acetylmuramic acid permease IIC component (PTS system N-acetylmuramic acid-specific EIIC component)]	[MISSING]
P11446	1.0	argC b3958 JW3930	N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase)	[MISSING]
P33361	1.0	yehY b2130 JW2118	Glycine betaine uptake system permease protein YehY	SUBUNIT: The complex is composed of two ATP-binding proteins (YehX), two transmembrane proteins (YehW and YehY) and a solute-binding protein (YehZ). {ECO:0000305}.
P06149	1.0	dld b2133 JW2121	Quinone-dependent D-lactate dehydrogenase (EC 1.1.5.12) ((R)-lactate:quinone 2-oxidoreductase) (D-lactate dehydrogenase) (D-LDH) (Respiratory D-lactate dehydrogenase)	[MISSING]
P33363	1.0	bglX yohA b2132 JW2120	Periplasmic beta-glucosidase (EC 3.2.1.21) (Beta-D-glucoside glucohydrolase) (Cellobiase) (Gentiobiase)	[MISSING]
P0AFI5	1.0	pbpG yohB b2134 JW5355	D-alanyl-D-alanine endopeptidase (DD-endopeptidase) (EC 3.4.21.-) (Penicillin-binding protein 7) (PBP-7)	[MISSING]
P16700	1.0	cysP b2425 JW2418	Thiosulfate-binding protein	SUBUNIT: The complex is composed of two ATP-binding proteins (CysA), two transmembrane proteins (CysT and CysW) and a solute-binding protein (CysP). {ECO:0000305}.
P33650	3.0	feoB b3409 JW3372	Fe(2+) transporter FeoB (Ferrous iron transport protein B)	SUBUNIT: The isolated N-terminal domain (residues 1-274) forms trimers (PubMed:19629046, Ref.10,PubMed:25374115). {ECO:0000269|PubMed:19629046, ECO:0000269|PubMed:25374115, ECO:0000269|Ref.10}.
P27836	1.0	wecG rffM b3794 JW3770	UDP-N-acetyl-D-mannosaminuronic acid transferase (UDP-ManNAcA transferase) (EC 2.4.1.180)	[MISSING]
P0AAA7	1.0	wzxE wzx yifJ b3792 JW3766	Lipid III flippase	SUBUNIT: Probably part of a complex composed of WzxE, WzyE and WzzE. {ECO:0000255|HAMAP-Rule:MF_02024, ECO:0000305|PubMed:16816184}.
P27835	1.0	wzyE wzy b3793 JW3769	Probable ECA polymerase	SUBUNIT: Probably part of a complex composed of WzxE, WzyE and WzzE. {ECO:0000255|HAMAP-Rule:MF_01003, ECO:0000305|PubMed:16816184}.
P0AGC5	1.0	mltF yfhD b2558 JW2542	Membrane-bound lytic murein transglycosylase F (EC 4.2.2.n1) (Murein lyase F)	[MISSING]
P76461	1.0	atoB b2224 JW2218	Acetyl-CoA acetyltransferase (EC 2.3.1.9) (Acetoacetyl-CoA thiolase)	[MISSING]
P71242	1.0	wcaK b2045 JW2030	Colanic acid biosynthesis protein WcaK (EC 2.-.-.-)	[MISSING]
P24174	1.0	manC cpsB rfbM b2049 JW2034	Mannose-1-phosphate guanylyltransferase (EC 2.7.7.13) (GDP-mannose pyrophosphorylase) (GMP) (GMPP)	[MISSING]
P24175	1.0	manB cpsG rfbL b2048 JW2033	Phosphomannomutase (PMM) (EC 5.4.2.8)	[MISSING]
P06611	2.0	btuD b1709 JW1699	Vitamin B12 import ATP-binding protein BtuD (EC 3.6.3.33) (Vitamin B12-transporting ATPase)	SUBUNIT: The complex is composed of two ATP-binding proteins (BtuD), two transmembrane proteins (BtuC) and a solute-binding protein (BtuF). {ECO:0000255|HAMAP-Rule:MF_01005, ECO:0000269|PubMed:12004122}.
P75799	1.0	gsiD yliD b0832 JW0816	Glutathione transport system permease protein GsiD	SUBUNIT: The complex is composed of two ATP-binding proteins (GsiA), two transmembrane proteins (GsiC and GsiD) and a solute-binding protein (GsiB). {ECO:0000305}.
P75797	1.0	gsiB yliB b0830 JW5111	Glutathione-binding protein GsiB	SUBUNIT: The complex is composed of two ATP-binding proteins (GsiA), two transmembrane proteins (GsiC and GsiD) and a solute-binding protein (GsiB). {ECO:0000305}.
P75798	1.0	gsiC yliC b0831 JW0815	Glutathione transport system permease protein GsiC	SUBUNIT: The complex is composed of two ATP-binding proteins (GsiA), two transmembrane proteins (GsiC and GsiD) and a solute-binding protein (GsiB). {ECO:0000305}.
P08506	1.0	dacC b0839 JW0823	D-alanyl-D-alanine carboxypeptidase DacC (DD-carboxypeptidase) (DD-peptidase) (EC 3.4.16.4) (Penicillin-binding protein 6) (PBP-6)	[MISSING]
P50457	1.0	puuE goaG b1302 JW1295	4-aminobutyrate aminotransferase PuuE (EC 2.6.1.19) (GABA aminotransferase) (GABA-AT) (Gamma-amino-N-butyrate transaminase) (GABA transaminase) (Glutamate:succinic semialdehyde transaminase)	[MISSING]
P37906	1.0	puuB ordL ycjA b1301 JW1294	Gamma-glutamylputrescine oxidoreductase (Gamma-Glu-Put oxidase) (Gamma-glutamylputrescine oxidase) (EC 1.4.3.-)	[MISSING]
P23883	1.0	puuC aldH b1300 JW1293	NADP/NAD-dependent aldehyde dehydrogenase PuuC (ALDH) (EC 1.2.1.5) (3-hydroxypropionaldehyde dehydrogenase) (Gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase) (Gamma-Glu-gamma-aminobutyraldehyde dehydrogenase)	[MISSING]
P0A9S5	8.0	gldA b3945 JW5556	Glycerol dehydrogenase (GDH) (GLDH) (EC 1.1.1.6)	SUBUNIT: Homodimer and homooctamer. {ECO:0000269|PubMed:40950}.
P0ABD5	2.0	accA b0185 JW0180	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 6.4.1.2)	SUBUNIT: Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD).
P39208	1.0	idnK gntV b4268 JW4225	Thermosensitive gluconokinase (EC 2.7.1.12) (Gluconate kinase 1)	[MISSING]
P0ADC6	1.0	lptG yjgQ b4262 JW5760	Lipopolysaccharide export system permease protein LptG	SUBUNIT: Component of the lipopolysaccharide transport and assembly complex. The LptBFG transporter is composed of two ATP-binding proteins (LptB) and two transmembrane proteins (LptF and LptG). {ECO:0000269|PubMed:19500581}.
P0AF98	1.0	lptF yjgP b4261 JW4218	Lipopolysaccharide export system permease protein LptF	SUBUNIT: Component of the lipopolysaccharide transport and assembly complex. The LptBFG transporter is composed of two ATP-binding proteins (LptB) and two transmembrane proteins (LptF and LptG). {ECO:0000269|PubMed:19500581}.
P39346	1.0	idnD yjgV b4267 JW4224	L-idonate 5-dehydrogenase (NAD(P)(+)) (EC 1.1.1.264)	[MISSING]
P0A9P9	1.0	idnO yjgU b4266 JW4223	5-keto-D-gluconate 5-reductase (EC 1.1.1.69)	[MISSING]
P39344	1.0	idnT gntW yjgT b4265 JW4222	Gnt-II system L-idonate transporter (L-Ido transporter) (5-keto-D-gluconate transporter)	[MISSING]
P52086	1.0	cobC phpB b0638 JW0633	Adenosylcobalamin/alpha-ribazole phosphatase (EC 3.1.3.73) (Adenosylcobalamin phosphatase) (Alpha-ribazole-5'-phosphate phosphatase)	[MISSING]
P0AEP3	4.0	galU ychD b1236 JW1224	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (Alpha-D-glucosyl-1-phosphate uridylyltransferase) (UDP-glucose pyrophosphorylase) (UDPGP) (Uridine diphosphoglucose pyrophosphorylase)	SUBUNIT: Homotetramer or homopentamer.
P60720	1.0	lipB b0630 JW5089	Octanoyltransferase (EC 2.3.1.181) (Lipoate-protein ligase B) (Lipoyl/octanoyl transferase) (Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase)	SUBUNIT: Monomer or homotrimer. Both forms are active. {ECO:0000269|PubMed:15642479}.
P0AEB2	1.0	dacA pfv b0632 JW0627	D-alanyl-D-alanine carboxypeptidase DacA (DD-carboxypeptidase) (DD-peptidase) (EC 3.4.16.4) (Beta-lactamase) (EC 3.5.2.6) (Penicillin-binding protein 5) (PBP-5)	[MISSING]
P0AD65	1.0	mrdA pbpA b0635 JW0630	Peptidoglycan D,D-transpeptidase MrdA (EC 3.4.16.4) (Penicillin-binding protein 2) (PBP-2)	[MISSING]
P0AA04	1.0	ptsH hpr b2415 JW2408	Phosphocarrier protein HPr (Histidine-containing protein)	[MISSING]
P0ABN1	1.0	dgkA b4042 JW4002	Diacylglycerol kinase (DAGK) (EC 2.7.1.107) (Diglyceride kinase) (DGK)	[MISSING]
P0A7A7	1.0	plsB b4041 JW4001	Glycerol-3-phosphate acyltransferase (GPAT) (EC 2.3.1.15)	SUBUNIT: Interacts with ACP, YbgC and PssA, forming altogether a complex at the inner membrane. {ECO:0000269|PubMed:16294310}.
P0AGK1	1.0	ubiA cyr b4040 JW4000	4-hydroxybenzoate octaprenyltransferase (EC 2.5.1.-) (4-HB polyprenyltransferase)	[MISSING]
P13738	2.0	nhaA ant b0019 JW0018	Na(+)/H(+) antiporter NhaA (Sodium/proton antiporter NhaA)	SUBUNIT: Monomer and homodimer. {ECO:0000269|PubMed:11258962, ECO:0000269|PubMed:17635927}.
P0ADA1	4.0	tesA apeA pldC b0494 JW0483	Thioesterase 1/protease 1/lysophospholipase L1 (TAP) (Acyl-CoA thioesterase 1) (TESA) (EC 3.1.2.2) (Acyl-CoA thioesterase I) (Arylesterase) (EC 3.1.1.2) (Lysophospholipase L1) (EC 3.1.1.5) (Oleoyl-[acyl-carrier-protein] hydrolase) (EC 3.1.2.14) (Phospholipid degradation C) (Pldc) (Protease 1) (EC 3.4.21.-) (Protease I) (Thioesterase I/protease I) (TEP-I)	SUBUNIT: Monomer or homotetramer. {ECO:0000269|PubMed:12842470, ECO:0000269|PubMed:1864840, ECO:0000269|PubMed:4554913, ECO:0000269|PubMed:791643, ECO:0000269|PubMed:8098033}.
P0A7F6	8.0	speD b0120 JW0116	S-adenosylmethionine decarboxylase proenzyme (AdoMetDC) (SAMDC) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase beta chain; S-adenosylmethionine decarboxylase alpha chain]	SUBUNIT: Heterooctamer of four alpha and four beta chains arranged as a tetramer of alpha/beta heterodimers. {ECO:0000269|PubMed:3546296}.
P77433	1.0	ykgG b0308 JW5042	Uncharacterized protein YkgG	[MISSING]
P77252	1.0	ykgE b0306 JW5041	Uncharacterized protein YkgE	[MISSING]
P77536	1.0	ykgF b0307 JW0300	Uncharacterized electron transport protein YkgF	[MISSING]
P0C066	1.0	mltC yggZ b2963 JW5481	Membrane-bound lytic murein transglycosylase C (EC 4.2.2.n1) (Murein lyase C)	[MISSING]
P76077	1.0	paaA ydbO b1388 JW1383	1,2-phenylacetyl-CoA epoxidase, subunit A (EC 1.14.13.149) (1,2-phenylacetyl-CoA epoxidase, catalytic subunit alpha) (1,2-phenylacetyl-CoA monooxygenase, subunit A)	SUBUNIT: Forms a stable heterotetramer (dimer of heterodimers) with PaaC. {ECO:0000269|PubMed:20823522, ECO:0000269|PubMed:21247899}.
P0AFG6	24.0	sucB b0727 JW0716	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex component E2) (OGDC-E2) (Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex)	SUBUNIT: Forms a 24-polypeptide structural core with octahedral symmetry.
P52643	1.0	ldhA hslI htpH b1380 JW1375	D-lactate dehydrogenase (D-LDH) (EC 1.1.1.28) (Fermentative lactate dehydrogenase)	[MISSING]
P0AEF8	1.0	dppB b3543 JW3512	Dipeptide transport system permease protein DppB	[MISSING]
P0AEG1	1.0	dppC b3542 JW3511	Dipeptide transport system permease protein DppC	[MISSING]
P0AAG0	1.0	dppD b3541 JW3510	Dipeptide transport ATP-binding protein DppD	[MISSING]
P37313	1.0	dppF dppE b3540 JW3509	Dipeptide transport ATP-binding protein DppF	[MISSING]
P37661	1.0	eptB yhjW b3546 JW5660	Kdo(2)-lipid A phosphoethanolamine 7''-transferase (EC 2.7.8.42) (Phosphoethanolamine transferase EptB)	[MISSING]
P23847	1.0	dppA b3544 JW3513	Periplasmic dipeptide transport protein (Dipeptide-binding protein) (DBP)	[MISSING]
P24207	1.0	pheP b0576 JW0565	Phenylalanine-specific permease	[MISSING]
P07109	2.0	hisP b2306 JW2303	Histidine transport ATP-binding protein HisP	SUBUNIT: The complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ or ArgT). {ECO:0000250}.
P0AEU3	1.0	hisM b2307 JW2304	Histidine transport system permease protein HisM	SUBUNIT: The complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ or ArgT). {ECO:0000250}.
P52094	1.0	hisQ b2308 JW2305	Histidine transport system permease protein HisQ	SUBUNIT: The complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ or ArgT). {ECO:0000250}.
P0AEU0	1.0	hisJ b2309 JW2306	Histidine-binding periplasmic protein (HBP)	SUBUNIT: The complex is composed of two ATP-binding proteins (HisP), two transmembrane proteins (HisM and HisQ) and a solute-binding protein (HisJ). {ECO:0000250}.
P33359	1.0	yehW b2128 JW2116	Glycine betaine uptake system permease protein YehW	SUBUNIT: The complex is composed of two ATP-binding proteins (YehX), two transmembrane proteins (YehW and YehY) and a solute-binding protein (YehZ). {ECO:0000305}.
P33360	2.0	yehX b2129 JW2117	Glycine betaine uptake system ATP-binding protein YehX (EC 3.6.3.-)	SUBUNIT: The complex is composed of two ATP-binding proteins (YehX), two transmembrane proteins (YehW and YehY) and a solute-binding protein (YehZ). {ECO:0000305}.
P46859	1.0	gntK b3437 JW3400	Thermoresistant gluconokinase (EC 2.7.1.12) (Gluconate kinase 2)	[MISSING]
P0A817	4.0	metK metX b2942 JW2909	S-adenosylmethionine synthase (AdoMet synthase) (EC 2.5.1.6) (MAT) (Methionine adenosyltransferase)	SUBUNIT: Homotetramer; dimer of dimers (PubMed:6251075, PubMed:7629147, PubMed:7629176, PubMed:10660564, PubMed:8550549, PubMed:8611562, PubMed:8723769, PubMed:14967023). The active sites are at the interface between subunits; each dimer has two active sites (PubMed:8550549, PubMed:8611562, PubMed:8723769, PubMed:14967023). {ECO:0000269|PubMed:10660564, ECO:0000269|PubMed:14967023, ECO:0000269|PubMed:6251075, ECO:0000269|PubMed:7629176, ECO:0000269|PubMed:8550549, ECO:0000269|PubMed:8611562, ECO:0000269|PubMed:8723769}.
P0AEP1	1.0	galP b2943 JW2910	Galactose-proton symporter (Galactose transporter)	[MISSING]
P24205	1.0	lpxM msbB b1855 JW1844	Lipid A biosynthesis myristoyltransferase (EC 2.3.1.243) (Kdo(2)-lauroyl-lipid IV(A) myristoyltransferase)	[MISSING]
P0AAJ5	1.0	fdoH b3893 JW3864	Formate dehydrogenase-O iron-sulfur subunit (Aerobic formate dehydrogenase iron-sulfur subunit) (FDH-Z subunit beta) (Formate dehydrogenase-O subunit beta)	SUBUNIT: Formate dehydrogenase is a membrane-bound complex, formed by subunits alpha, beta and gamma.
P0AEL0	1.0	fdoI b3892 JW3863	Formate dehydrogenase, cytochrome b556(fdo) subunit (Aerobic formate dehydrogenase cytochrome b556 subunit) (FDH-Z subunit gamma) (Formate dehydrogenase-O subunit gamma)	SUBUNIT: Formate dehydrogenase is a membrane-bound complex, formed by subunits alpha, beta and gamma.
P32176	1.0	fdoG b3894 JW3865	Formate dehydrogenase-O major subunit (EC 1.17.1.9) (Aerobic formate dehydrogenase major subunit) (FDH-Z subunit alpha) (Formate dehydrogenase-O subunit alpha)	SUBUNIT: Formate dehydrogenase is a membrane-bound complex, formed by subunits alpha, beta and gamma.
P0ABW0	1.0	hcaC hcaA3 phdB yfhW b2540 JW2524	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit	SUBUNIT: This dioxygenase system consists of four proteins: the two subunits of the hydroxylase component (HcaE and HcaF), a ferredoxin (HcaC) and a ferredoxin reductase (HcaD).
P0CI31	1.0	hcaB phdD yfhX b2541 JW2525	3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase (EC 1.3.1.87) (2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase) (3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate dehydrogenase) (CI-dihydrodiol dehydrogenase) (Cis-3-(2-carboxyethenyl)-3,5-cyclohexadiene-1,2-diol dehydrogenase) (Cis-3-(2-carboxyethyl)-3,5-cyclohexadiene-1,2-diol dehydrogenase) (PP-dihydrodiol dehydrogenase)	[MISSING]
P77650	1.0	hcaD hcaA4 phdA yfhY b2542 JW2526	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component (EC 1.18.1.3)	SUBUNIT: This dioxygenase system consists of four proteins: the two subunits of the hydroxylase component (HcaE and HcaF), a ferredoxin (HcaC) and a ferredoxin reductase (HcaD).
P69924	2.0	nrdB ftsB b2235 JW2229	Ribonucleoside-diphosphate reductase 1 subunit beta (EC 1.17.4.1) (Protein B2) (Protein R2) (Ribonucleotide reductase 1)	SUBUNIT: Tetramer of two alpha (R1) and two beta (R2) subunits. The B1 protein is a dimer of alpha subunits. A radical transfer pathway occurs between Tyr-123 of R2 and R1.
P36548	1.0	amiA yfeE b2435 JW2428	N-acetylmuramoyl-L-alanine amidase AmiA (EC 3.5.1.28)	[MISSING]
P39362	1.0	sgcE yjhK b4301 JW4263	Protein SgcE (EC 5.1.3.-)	[MISSING]
P10346	2.0	glnQ b0809 JW0794	Glutamine transport ATP-binding protein GlnQ	SUBUNIT: Heterotetramer with 2 subunits of GlnQ and 2 subunits of GlnP. {ECO:0000269|PubMed:16079137}.
P75780	1.0	fiu ybiL b0805 JW0790	Catecholate siderophore receptor Fiu (Ferric iron uptake protein) (TonB-dependent receptor Fiu)	[MISSING]
P27241	1.0	rfaZ b3624 JW3599	Lipopolysaccharide core biosynthesis protein RfaZ	[MISSING]
P27240	1.0	rfaY waaY b3625 JW3600	Lipopolysaccharide core heptose(II) kinase RfaY (EC 2.7.1.-)	[MISSING]
P10903	1.0	narK b1223 JW1214	Nitrate/nitrite transporter NarK (Nitrite extrusion protein 1) (Nitrite facilitator 1)	[MISSING]
P09152	2.0	narG bisD narC b1224 JW1215	Respiratory nitrate reductase 1 alpha chain (EC 1.7.99.4) (Nitrate reductase A subunit alpha) (Quinol-nitrate oxidoreductase subunit alpha)	SUBUNIT: Dimer of heterotrimers each composed of an alpha, a beta and a gamma chain. Alpha and beta are catalytic chains; gamma chains are involved in binding the enzyme complex to the cytoplasmic membrane. Interacts with the NarJ chaperone. {ECO:0000269|PubMed:16286471, ECO:0000269|PubMed:16540088, ECO:0000269|PubMed:20236317, ECO:0000269|PubMed:9632249}.
P11349	2.0	narH b1225 JW1216	Respiratory nitrate reductase 1 beta chain (EC 1.7.99.4) (Nitrate reductase A subunit beta) (Quinol-nitrate oxidoreductase subunit beta)	SUBUNIT: Dimer of heterotrimers each composed of an alpha, a beta and a gamma chain. Alpha and beta are catalytic chains; gamma chains are involved in binding the enzyme complex to the cytoplasmic membrane. {ECO:0000269|PubMed:12910261}.
P0AF26	1.0	narJ b1226 JW1217	Nitrate reductase molybdenum cofactor assembly chaperone NarJ (Redox enzyme maturation protein NarJ)	SUBUNIT: Binds specifically to the NarG subunit of the apoenzyme complex at two distinct sites, one interfering with membrane anchoring and another being involved in molybdenum insertion. {ECO:0000269|PubMed:16286471, ECO:0000269|PubMed:9305880, ECO:0000269|PubMed:9632249}.
