ENTRY	STOICHIOMETRY	GENE NAMES	PROTEIN NAME	UNIPROT NOTE
P42200	1	tcyB yckJ BSU03600	L-cystine transport system permease protein TcyB	SUBUNIT: The complex is composed of two ATP-binding proteins (TcyC), two transmembrane proteins (TcyB) and a solute-binding protein (TcyA). {ECO:0000305}.
P03964	1	trpC BSU22660	Indole-3-glycerol phosphate synthase (IGPS) (EC 4.1.1.48)	[MISSING]
O07515	1	trpP BSU10010	Probable tryptophan transport protein	[MISSING]
P17620	1	ribBA ribA BSU23260	Riboflavin biosynthesis protein RibBA [Includes: 3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12); GTP cyclohydrolase-2 (EC 3.5.4.25) (GTP cyclohydrolase II)]	[MISSING]
P21883	1	pdhC aceC BSU14600	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12) (Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex) (E2) (S complex, 48 kDa subunit)	SUBUNIT: Forms a 24-polypeptide structural core with octahedral symmetry.
P46329	1	aldX yxaS yxbE BSU39860 VE7FR	Probable aldehyde dehydrogenase AldX (EC 1.2.1.3)	[MISSING]
O34510	1	yfmF BSU07490	Fe(3+)-citrate import ATP-binding protein YfmF (Ferric-citrate import ATP-binding protein) (EC 3.6.3.-)	SUBUNIT: The complex is composed of one ATP-binding protein (YfmF), two transmembrane proteins (YfmD and YfmE) and a solute-binding protein (YfmC). {ECO:0000305}.
P54575	1	ribC BSU16670	Riboflavin biosynthesis protein RibC [Includes: Riboflavin kinase (EC 2.7.1.26) (Flavokinase); FMN adenylyltransferase (EC 2.7.7.2) (FAD pyrophosphorylase) (FAD synthase)]	[MISSING]
O34606	1	glnP BSU27460	Probable glutamine ABC transporter permease protein GlnP	SUBUNIT: The complex is composed of two ATP-binding proteins (GlnQ), two transmembrane proteins (GlnM and GlnP) and a solute-binding protein (GlnH). {ECO:0000305}.
P39597	1	efeN ywbN BSU38260 ipa-29d	Probable deferrochelatase/peroxidase EfeN (EC 1.11.1.-)	SUBUNIT: Part of a ferrous iron transporter composed of EfeU, EfeM and EfeN. {ECO:0000250}.
O32168	1	metP yusB BSU32740	Methionine import system permease protein MetP	SUBUNIT: The complex is composed of two ATP-binding proteins (MetN), two transmembrane proteins (MetP) and a solute-binding protein (MetQ). {ECO:0000250}.
Q45064	1	plsY yneS BSU18070	Glycerol-3-phosphate acyltransferase (Acyl-PO4 G3P acyltransferase) (Acyl-phosphate--glycerol-3-phosphate acyltransferase) (G3P acyltransferase) (GPAT) (EC 2.3.1.n3) (Lysophosphatidic acid synthase) (LPA synthase)	SUBUNIT: Probably interacts with PlsX. {ECO:0000269|PubMed:19282621}.
O34671	1	glnM BSU27450	Probable glutamine ABC transporter permease protein GlnM	SUBUNIT: The complex is composed of two ATP-binding proteins (GlnQ), two transmembrane proteins (GlnM and GlnP) and a solute-binding protein (GlnH). {ECO:0000305}.
O34900	1	tcyN ytmN BSU29340	L-cystine import ATP-binding protein TcyN (EC 3.6.3.-)	SUBUNIT: The complex is composed of two ATP-binding proteins (TcyN), two transmembrane proteins (TcyL and TcyM) and two solute-binding proteins (TcyJ and TcyK). {ECO:0000305}.
P39817	1	gltP BSU02340	Proton/glutamate-aspartate symporter (Proton/glutamate symport protein)	[MISSING]
O31645	1	manP yjdD BSU12010	PTS system mannose-specific EIIBCA component (EIIBCA-Man) (EII-Man) [Includes: Mannose-specific phosphotransferase enzyme IIB component (EC 2.7.1.191) (PTS system mannose-specific EIIB component); Mannose permease IIC component (PTS system mannose-specific EIIC component); Mannose-specific phosphotransferase enzyme IIA component (PTS system mannose-specific EIIA component)]	[MISSING]
P25983	1	pyrK pyrDB pyrDII pyrZ ylxD BSU15530	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)	SUBUNIT: Heterotetramer of 2 PyrK and 2 PyrD type B subunits. {ECO:0000269|PubMed:10545205}.
P24011	1	ctaC BSU14890	Cytochrome c oxidase subunit 2 (EC 1.9.3.1) (Caa-3605 subunit 2) (Cytochrome aa3 subunit 2) (Cytochrome c oxidase polypeptide II) (Oxidase aa(3) subunit 2)	[MISSING]
P04990	1	thrC BSU32250	Threonine synthase (TS) (EC 4.2.3.1)	[MISSING]
P39149	1	upp BSU36890 ipc-35d	Uracil phosphoribosyltransferase (EC 2.4.2.9) (UMP pyrophosphorylase) (UPRTase)	[MISSING]
O31646	1	manA pmi yjdE BSU12020	Mannose-6-phosphate isomerase ManA (EC 5.3.1.8) (Phosphohexomutase) (Phosphomannose isomerase) (PMI)	[MISSING]
O31550	1	acoC yfjI BSU08080	Dihydrolipoyllysine-residue acetyltransferase component of acetoin cleaving system (EC 2.3.1.12) (Acetoin dehydrogenase E2 component) (Dihydrolipoamide acetyltransferase component of acetoin cleaving system)	[MISSING]
O34932	1	coaE ytaG BSU29060	Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase)	[MISSING]
P12012	1	gntP BSU40070	Gluconate permease	[MISSING]
O05510	1	gmuE ydhR BSU05860	Putative fructokinase (EC 2.7.1.4) (Glucomannan utilization protein E)	[MISSING]
O32141	1	pucL yunL BSU32450	Uric acid degradation bifunctional protein PucL [Includes: 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase (OHCU decarboxylase) (EC 4.1.1.97); Uricase (EC 1.7.3.3) (Urate oxidase)]	[MISSING]
O32146	1	pucB yurE BSU32500	Purine catabolism protein PucB	[MISSING]
O32139	1	pucJ yunJ BSU32430	Uric acid permease PucJ	[MISSING]
P96613	1	murF ydbQ BSU04570	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10) (D-alanyl-D-alanine-adding enzyme) (UDP-MurNAc-pentapeptide synthetase)	[MISSING]
O32167	1	metQ yusA BSU32730	Methionine-binding lipoprotein MetQ	SUBUNIT: The complex is composed of two ATP-binding proteins (MetN), two transmembrane proteins (MetP) and a solute-binding protein (metQ). {ECO:0000250}.
O07576	1	yhdG BSU09460	Uncharacterized amino acid permease YhdG	[MISSING]
P42436	1	nasE nasBD nirD BSU03290	Assimilatory nitrite reductase [NAD(P)H] small subunit (EC 1.7.1.4)	SUBUNIT: Associates with NasD. {ECO:0000250}.
P54552	1	proI yqjO BSU23800	Pyrroline-5-carboxylate reductase 2 (P5C reductase 2) (P5CR 2) (EC 1.5.1.2) (PCA reductase 2)	[MISSING]
P35160	1	resA ypxA BSU23150	Thiol-disulfide oxidoreductase ResA	[MISSING]
O34591	1	acoB yfjJ BSU08070	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta (Acetoin:DCPIP oxidoreductase-beta) (Ao:DCPIP OR) (EC 1.1.1.-) (TPP-dependent acetoin dehydrogenase E1 subunit beta)	SUBUNIT: Tetramer of 2 alpha and 2 beta subunits. {ECO:0000250}.
P68729	1	argB BSU11210	Acetylglutamate kinase (EC 2.7.2.8) (N-acetyl-L-glutamate 5-phosphotransferase) (NAG kinase) (NAGK)	[MISSING]
P24469	1	cccA BSU25190	Cytochrome c-550 (Cytochrome c A)	[MISSING]
P54715	1	malP glv-2 glvC glvCB yfiB BSU08200	PTS system maltose-specific EIICB component [Includes: Maltose permease IIC component (PTS system maltose-specific EIIC component); Maltose-specific phosphotransferase enzyme IIB component (EC 2.7.1.208) (PTS system maltose-specific EIIB component)]	[MISSING]
O31665	1	mtnE mtnV ykrV BSU13580	Transaminase MtnE (EC 2.6.1.-)	[MISSING]
P54380	1	glyQ yqfJ BSU25270	Glycine--tRNA ligase alpha subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase alpha subunit) (GlyRS)	SUBUNIT: Tetramer of two alpha and two beta subunits.
P14193	1	prs BSU00510	Ribose-phosphate pyrophosphokinase (RPPK) (EC 2.7.6.1) (5-phospho-D-ribosyl alpha-1-diphosphate) (Phosphoribosyl diphosphate synthase) (Phosphoribosyl pyrophosphate synthase) (P-Rib-PP synthase) (PPRibP synthase) (PRPP synthase) (PRPPase)	SUBUNIT: Homohexamer; trimer of dimers. {ECO:0000269|PubMed:10742175, ECO:0000269|PubMed:11790837, ECO:0000303|PubMed:28031352}.
P37472	1	hprT hpt BSU00680	Hypoxanthine-guanine phosphoribosyltransferase (HGPRT) (HGPRTase) (EC 2.4.2.8)	[MISSING]
P39121	1	deoC dra BSU39420	Deoxyribose-phosphate aldolase (DERA) (EC 4.1.2.4) (2-deoxy-D-ribose 5-phosphate aldolase) (Phosphodeoxyriboaldolase) (Deoxyriboaldolase)	[MISSING]
P94363	1	cimH yxkJ BSU38770	Citrate/malate transporter (Citrate/malate-proton symporter)	[MISSING]
O34577	1	cysC ylnC BSU15600	Probable adenylyl-sulfate kinase (EC 2.7.1.25) (APS kinase) (ATP adenosine-5'-phosphosulfate 3'-phosphotransferase) (Adenosine-5'-phosphosulfate kinase)	[MISSING]
P54495	1	glcK yqgR BSU24850	Glucokinase (EC 2.7.1.2) (Glucose kinase)	[MISSING]
O34981	1	dapH ykuQ BSU14180	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase (EC 2.3.1.89) (Tetrahydrodipicolinate N-acetyltransferase) (THP acetyltransferase) (Tetrahydropicolinate acetylase)	[MISSING]
P08064	1	sdhC BSU28450	Succinate dehydrogenase cytochrome b558 subunit (Cytochrome b-558)	SUBUNIT: Part of an enzyme complex containing three subunits: a flavoprotein, an iron-sulfur protein and cytochrome b-558.
P36948	1	rbsC BSU35950	Ribose import permease protein RbsC	SUBUNIT: The complex is composed of an ATP-binding protein (RbsA), two transmembrane proteins (RbsC) and a solute-binding protein (RbsB). {ECO:0000250|UniProtKB:P0AGI1}.
O34990	1	purU ykkE BSU13110	Formyltetrahydrofolate deformylase (EC 3.5.1.10) (Formyl-FH(4) hydrolase)	[MISSING]
P96603	1	dctA dctP ydbH BSU04470	C4-dicarboxylate transport protein (C4-dicarboxylate permease)	[MISSING]
P40778	1	murC ytxF BSU29790	UDP-N-acetylmuramate--L-alanine ligase (EC 6.3.2.8) (UDP-N-acetylmuramoyl-L-alanine synthetase)	[MISSING]
O34897	1	ykuT BSU14210	Uncharacterized MscS family protein YkuT	[MISSING]
P34959	1	qoxD BSU38140 ipa-40d	Quinol oxidase subunit 4 (EC 1.10.3.-) (Quinol oxidase aa3-600, subunit QoxD) (Quinol oxidase polypeptide IV)	[MISSING]
P39646	1	pta ywfJ BSU37660 ipa-88d	Phosphate acetyltransferase (EC 2.3.1.8) (Phosphotransacetylase) (Vegetative protein 43) (VEG43)	[MISSING]
O34660	1	dhaS BSU19310	Putative aldehyde dehydrogenase DhaS (EC 1.2.1.3)	[MISSING]
O34832	1	yfmE BSU07500	Fe(3+)-citrate import system permease protein YfmE (Ferric-citrate import system permease protein)	SUBUNIT: The complex is composed of one ATP-binding protein (YfmF), two transmembrane proteins (YfmD and YfmE) and a solute-binding protein (YfmC). {ECO:0000305}.
O07620	1	bioY yhfU BSU10370	Probable biotin transporter BioY	[MISSING]
P39794	1	treP treB BSU07800	PTS system trehalose-specific EIIBC component (EIIBC-Tre) (EII-Tre) [Includes: Trehalose-specific phosphotransferase enzyme IIB component (EC 2.7.1.201) (PTS system trehalose-specific EIIB component); Trehalose permease IIC component (PTS system trehalose-specific EIIC component)]	[MISSING]
P18186	1	argF BSU11250	Ornithine carbamoyltransferase (OTCase) (EC 2.1.3.3)	[MISSING]
O35024	1	mntC ytgC BSU30750	Manganese transport system membrane protein MntC	[MISSING]
P31102	1	aroB BSU22700	3-dehydroquinate synthase (DHQS) (EC 4.2.3.4)	[MISSING]
P54537	1	artM yqiZ BSU23960	Arginine transport ATP-binding protein ArtM	[MISSING]
P54482	1	ispG yqfY BSU25070	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin) (EC 1.17.7.3) (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase)	[MISSING]
O05507	1	gmuC ydhO BSU05830	PTS system oligo-beta-mannoside-specific EIIC component (Glucomannan utilization protein C) (Oligo-beta-mannoside permease IIC component)	[MISSING]
P77837	1	ureC BSU36640	Urease subunit alpha (EC 3.5.1.5) (Urea amidohydrolase subunit alpha)	SUBUNIT: Heterotrimer of UreA (gamma), UreB (beta) and UreC (alpha) subunits. Three heterotrimers associate to form the active enzyme. {ECO:0000255|HAMAP-Rule:MF_01953}.
P18159	1	pgcA gtaC gtaE yhxB BSU09310	Phosphoglucomutase (PGM) (EC 5.4.2.2) (Alpha-phosphoglucomutase) (Glucose phosphomutase)	[MISSING]
O34753	1	tagO yvhI BSU35530	Probable undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.33) (UDP-GlcNAc:undecaprenyl-phosphate GlcNAc-1-phosphate transferase) (Undecaprenyl-Phosphate GlcNAc-1-phosphate transferase)	[MISSING]
O05259	1	mrpB yufU BSU31610	Na(+)/H(+) antiporter subunit B (Mrp complex subunit B) (Multiple resistance and pH homeostasis protein B)	SUBUNIT: Forms a heterooligomeric complex that consists of seven subunits: MrpA, MrpB, MrpC, MrpD, MrpE, MrpF and MrpG. {ECO:0000269|PubMed:17693497}.
P54378	1	gcvT yqhI BSU24570	Aminomethyltransferase (EC 2.1.2.10) (Glycine cleavage system T protein)	SUBUNIT: The glycine cleavage system is composed of four proteins: P, T, L and H. {ECO:0000255|HAMAP-Rule:MF_00259}.
P37809	3	atpD BSU36810	ATP synthase subunit beta (EC 3.6.3.14) (ATP synthase F1 sector subunit beta) (F-ATPase subunit beta) (Vegetative protein 31) (VEG31)	SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains (Probable). The F(1)F(0) complex interacts with SpoIIIJ and YqjG; YqgA is found in the same complex. {ECO:0000255|HAMAP-Rule:MF_01347, ECO:0000269|PubMed:19717609, ECO:0000305}.
Q796V8	1	hemZ yhaV yhaW BSU09840	Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ (EC 1.3.99.-)	[MISSING]
P94575	1	pucI ywoE BSU36470	Probable allantoin permease (Allantoin transport protein)	[MISSING]
P42976	1	dapB BSU22490	4-hydroxy-tetrahydrodipicolinate reductase (HTPA reductase) (EC 1.17.1.8)	[MISSING]
O05506	1	gmuA ydhN BSU05820	PTS system oligo-beta-mannoside-specific EIIA component (Glucomannan utilization protein A) (Oligo-beta-mannoside-specific phosphotransferase enzyme IIA component) (EC 2.7.1.205)	[MISSING]
P40411	1	feuC BSU01610	Iron-uptake system permease protein FeuC	SUBUNIT: The complex is composed of one ATP-binding protein (YusV), two transmembrane proteins (FeuB and FeuC) and a solute-binding protein (FeuA). {ECO:0000305}.
P36838	1	carA cpaA BSU11230	Carbamoyl-phosphate synthase arginine-specific small chain (EC 6.3.5.5) (Carbamoyl-phosphate synthetase glutamine chain)	SUBUNIT: Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.
P94392	1	putP ycgO BSU03220	High-affinity proline transporter PutP	[MISSING]
O32145	1	pucC yurD BSU32490	Probable xanthine dehydrogenase subunit C (XDHase subunit C) (EC 1.17.1.4)	SUBUNIT: Could be composed of four subunits: PucA, PucC, PucD and PucE.
O34962	1	ytsJ BSU29220	Probable NAD-dependent malic enzyme 4 (NAD-ME 4) (EC 1.1.1.38)	[MISSING]
P13243	1	fbaA fba fba1 tsr BSU37120	Probable fructose-bisphosphate aldolase (FBP aldolase) (FBPA) (EC 4.1.2.13) (Fructose-1,6-bisphosphate aldolase)	[MISSING]
P54420	1	asnB asn BSU30540	Asparagine synthetase [glutamine-hydrolyzing] 1 (EC 6.3.5.4)	[MISSING]
O34683	1	hisB BSU34900	Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	[MISSING]
Q06750	1	cysE cysA BSU00930	Serine acetyltransferase (SAT) (EC 2.3.1.30)	[MISSING]
O32029	1	yrrT BSU27280	Uncharacterized methyltransferase YrrT (EC 2.1.1.-)	[MISSING]
P39138	1	rocF BSU40320	Arginase (EC 3.5.3.1)	[MISSING]
P32396	1	hemH hemF BSU10130	Ferrochelatase (EC 4.99.1.1) (Heme synthase) (Protoheme ferro-lyase)	[MISSING]
P54167	1	metAA metA metB BSU21910	Homoserine O-acetyltransferase (HAT) (EC 2.3.1.31) (Homoserine transacetylase) (HTA)	[MISSING]
Q04795	1	dapG lssD BSU16760	Aspartokinase 1 (EC 2.7.2.4) (Aspartate kinase 1) (Aspartokinase I)	SUBUNIT: Tetramer consisting of 2 isoforms Alpha (catalytic) and 2 isoforms Beta (function not known). {ECO:0000250}.
P19582	1	hom tdm BSU32260	Homoserine dehydrogenase (HDH) (EC 1.1.1.3)	[MISSING]
P27620	1	tagA BSU35750	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase (EC 2.4.1.187) (Major teichoic acid biosynthesis protein A) (N-acetylmannosaminyltransferase) (UDP-N-acetylmannosamine transferase) (UDP-N-acetylmannosamine:N-acetylglucosaminyl pyrophosphorylundecaprenol N-acetylmannosaminyltransferase)	[MISSING]
P07600	1	trpB BSU22640	Tryptophan synthase beta chain (EC 4.2.1.20)	SUBUNIT: Tetramer of two alpha and two beta chains. {ECO:0000250}.
P37537	1	tmk yaaP BSU00280	Thymidylate kinase (EC 2.7.4.9) (dTMP kinase)	[MISSING]
P94463	1	fmt yloL BSU15730	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	[MISSING]
O05394	1	mccB yrhB BSU27250	Cystathionine gamma-lyase (EC 4.4.1.1) (Gamma-cystathionase) (Homocysteine gamma-lyase) (EC 4.4.1.2)	[MISSING]
P03963	1	trpE BSU22680	Anthranilate synthase component 1 (AS) (ASI) (EC 4.1.3.27)	SUBUNIT: Heterotetramer consisting of two non-identical subunits: a beta subunit (TrpG) and a large alpha subunit (TrpE). {ECO:0000250}.
P39596	1	efeM ywbM BSU38270 ipa-28d	Probable iron uptake system component EfeM	SUBUNIT: Part of a ferrous iron transporter composed of EfeU, EfeM and EfeN. {ECO:0000250}.
P29252	1	folK BSU00790	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3) (6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase) (PPPK) (7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase) (HPPK)	[MISSING]
P18185	1	carB cpaB BSU11240	Carbamoyl-phosphate synthase arginine-specific large chain (EC 6.3.5.5) (Carbamoyl-phosphate synthetase ammonia chain)	SUBUNIT: Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate.
P50620	1	nrdE nrdA BSU17380	Ribonucleoside-diphosphate reductase subunit alpha (EC 1.17.4.1) (Ribonucleotide reductase large subunit)	SUBUNIT: Tetramer of two alpha and two beta subunits. {ECO:0000250}.
Q05852	1	gtaB BSU35670	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (Alpha-D-glucosyl-1-phosphate uridylyltransferase) (General stress protein 33) (GSP33) (UDP-glucose pyrophosphorylase) (UDPGP) (Uridine diphosphoglucose pyrophosphorylase)	[MISSING]
Q04789	1	alsS BSU36010	Acetolactate synthase (EC 2.2.1.6) (ALS) (Acetohydroxy-acid synthase)	[MISSING]
P42954	1	tagH BSU35700	Teichoic acids export ATP-binding protein TagH (EC 3.6.3.40) (Teichoic acid-transporting ATPase)	SUBUNIT: The complex is composed of two ATP-binding proteins (TagH) and two transmembrane proteins (TagG). {ECO:0000255|HAMAP-Rule:MF_01715}.
P94498	1	cysH BSU15570	Phosphoadenosine phosphosulfate reductase (EC 1.8.4.8) (3'-phosphoadenylylsulfate reductase) (PAPS reductase, thioredoxin dependent) (PAPS sulfotransferase) (PAdoPS reductase)	[MISSING]
P46340	1	yqgI yzmD BSU24970	Probable ABC transporter permease protein YqgI	[MISSING]
O05227	1	mrpG yufB BSU31660	Na(+)/H(+) antiporter subunit G (Mrp complex subunit G) (Multiple resistance and pH homeostasis protein G)	SUBUNIT: Forms a heterooligomeric complex that consists of seven subunits: MrpA, MrpB, MrpC, MrpD, MrpE, MrpF and MrpG. {ECO:0000269|PubMed:17693497}.
O31667	1	mtnX ykrX BSU13600	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase (HK-MTPenyl-1-P phosphatase) (EC 3.1.3.87)	[MISSING]
P17922	1	pheT BSU28630	Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS)	SUBUNIT: Tetramer of two alpha and two beta subunits. {ECO:0000250}.
C0SP93	1	accD yttI BSU29210	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 6.4.1.2)	SUBUNIT: Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein (AccB), biotin carboxylase (AccC) and two subunits each of ACCase subunit alpha (AccA) and ACCase subunit beta (AccD). {ECO:0000255|HAMAP-Rule:MF_01395}.
P39579	1	dltC BSU38520 ipa-3r	D-alanine--poly(phosphoribitol) ligase subunit 2 (EC 6.1.1.13) (D-alanyl carrier protein) (DCP)	[MISSING]
P46911	1	qcrA bfcA BSU22560	Menaquinol-cytochrome c reductase iron-sulfur subunit (Rieske iron-sulfur protein)	SUBUNIT: The main subunits of the menaquinone:cytochrome c complex are: cytochrome b, the Rieske protein and a cytochrome b/c subunit.
O34916	1	ykuR dapL BSU14190	N-acetyldiaminopimelate deacetylase (EC 3.5.1.47)	[MISSING]
P08066	1	sdhB BSU28430	Succinate dehydrogenase iron-sulfur subunit (EC 1.3.5.1)	SUBUNIT: In B.subtilis succinate dehydrogenase forms part of an enzyme complex containing three subunits: a flavoprotein, an iron-sulfur protein and cytochrome b-558.
P23966	1	menB BSU30800	1,4-dihydroxy-2-naphthoyl-CoA synthase (DHNA-CoA synthase) (EC 4.1.3.36)	[MISSING]
P38021	1	rocD BSU40340	Ornithine aminotransferase (OAT) (EC 2.6.1.13) (Ornithine--oxo-acid aminotransferase)	[MISSING]
P39761	1	adeC ade yzaD BSU14520	Adenine deaminase (Adenase) (Adenine aminase) (EC 3.5.4.2)	[MISSING]
P54304	1	hemN yqeR BSU25500	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR (EC 1.3.99.-)	[MISSING]
O34632	1	sirB ylnE BSU15620	Sirohydrochlorin ferrochelatase (EC 4.99.1.4)	[MISSING]
P45743	1	dhbB BSU31970	Isochorismatase (EC 3.3.2.1) (2,3 dihydro-2,3 dihydroxybenzoate synthase) (Superoxide-inducible protein 1) (SOI1)	[MISSING]
P37464	1	serS BSU00130	Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	SUBUNIT: Homodimer. The tRNA molecule binds across the dimer. {ECO:0000255|HAMAP-Rule:MF_00176}.
O34520	1	hisG BSU34920	ATP phosphoribosyltransferase (ATP-PRT) (ATP-PRTase) (EC 2.4.2.17)	SUBUNIT: Heteromultimer composed of HisG and HisZ subunits. {ECO:0000250}.
P40410	1	feuB BSU01620	Iron-uptake system permease protein FeuB	SUBUNIT: The complex is composed of one ATP-binding protein (YusV), two transmembrane proteins (FeuB and FeuC) and a solute-binding protein (FeuA). {ECO:0000305}.
P37812	1	atpC BSU36800	ATP synthase epsilon chain (ATP synthase F1 sector epsilon subunit) (F-ATPase epsilon subunit)	SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c (Probable). The F(1)F(0) complex interacts with SpoIIIJ and YqjG; YqgA is found in the same complex. {ECO:0000269|PubMed:19717609, ECO:0000305}.
P96710	1	araE yvbR BSU33960	Arabinose-proton symporter (Arabinose transporter)	[MISSING]
P39580	1	dltB BSU38510 ipa-4r	Protein DltB	[MISSING]
P42420	1	iolJ fbaB yxdI BSU39670 B65C	6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase (DKGP aldolase) (EC 4.1.2.29)	[MISSING]
O35033	1	coaBC yloI BSU15700	Probable coenzyme A biosynthesis bifunctional protein CoaBC (DNA/pantothenate metabolism flavoprotein) [Includes: Phosphopantothenoylcysteine decarboxylase (PPCDC) (EC 4.1.1.36) (CoaC); Phosphopantothenate--cysteine ligase (EC 6.3.2.5) (CoaB) (PPC synthetase) (PPCS) (Phosphopantothenoylcysteine synthase)]	[MISSING]
P55069	1	citM yflO BSU07610	Mg(2+)/citrate complex secondary transporter	[MISSING]
Q04777	1	alsD BSU36000	Alpha-acetolactate decarboxylase (EC 4.1.1.5)	[MISSING]
P32393	1	comEB comE2 BSU25580	ComE operon protein 2 (EC 3.5.-.-)	[MISSING]
P39812	1	gltA BSU18450	Glutamate synthase [NADPH] large chain (EC 1.4.1.13) (NADPH-GOGAT)	SUBUNIT: Aggregate of 4 catalytic active heterodimers, consisting of a large and a small subunit. {ECO:0000250}.
O34813	1	sirC ylnF BSU15630	Precorrin-2 dehydrogenase (EC 1.3.1.76)	[MISSING]
O34933	1	yfmD BSU07510	Fe(3+)-citrate import system permease protein YfmD (Ferric-citrate import system permease protein)	SUBUNIT: The complex is composed of one ATP-binding protein (YfmF), two transmembrane proteins (YfmD and YfmE) and a solute-binding protein (YfmC). {ECO:0000305}.
P94462	1	defA def yloK BSU15720	Peptide deformylase 1 (PDF 1) (EC 3.5.1.88) (Polypeptide deformylase 1)	[MISSING]
P23715	1	argC BSU11190	N-acetyl-gamma-glutamyl-phosphate reductase (AGPR) (EC 1.2.1.38) (N-acetyl-glutamate semialdehyde dehydrogenase) (NAGSA dehydrogenase)	[MISSING]
O34872	1	ytiB BSU30690	Putative carbonic anhydrase YtiB (EC 4.2.1.1) (Carbonate dehydratase)	[MISSING]
O34389	1	malS BSU29880	Probable NAD-dependent malic enzyme 3 (NAD-ME 3) (EC 1.1.1.38)	[MISSING]
P54418	1	pckA ppc BSU30560	Phosphoenolpyruvate carboxykinase (ATP) (PCK) (PEP carboxykinase) (PEPCK) (EC 4.1.1.49)	[MISSING]
P46317	1	licC celB BSU38580	Lichenan permease IIC component (EIIC-Lic) (PTS system lichenan-specific EIIC component)	[MISSING]
P37252	1	ilvH ilvN BSU28300	Acetolactate synthase small subunit (EC 2.2.1.6) (Acetohydroxy-acid synthase small subunit) (AHAS) (ALS)	SUBUNIT: Dimer of large and small chains. {ECO:0000250}.
P34956	1	qoxB BSU38160 ipa-38d	Quinol oxidase subunit 1 (EC 1.10.3.-) (Oxidase aa(3)-600 subunit 1) (Quinol oxidase aa3-600, subunit QoxB) (Quinol oxidase polypeptide I)	[MISSING]
P96612	1	ddl ddlA BSU04560	D-alanine--D-alanine ligase (EC 6.3.2.4) (D-Ala-D-Ala ligase) (D-alanylalanine synthetase)	[MISSING]
P27621	1	tagB BSU35760	Teichoic acid glycerol-phosphate primase (EC 2.7.8.44) (CDP-glycerol:N-acetyl-beta-D-mannosaminyl-1,4-N-acetyl-D-glucosaminyldiphosphoundecaprenyl glycerophosphotransferase) (CDP-glycerol:glycerophosphate glycerophosphotransferase) (Major teichoic acid biosynthesis protein B) (Tag primase)	[MISSING]
